#           X                Y                 Ex                Ey                Ez                E 
      0.5223000000      1.5669000000      1.5785566452      4.9251664184      0.0000000000      5.1719537247
      0.5223000000      1.7410000000      1.1592726723      4.0911564617     -0.0000000000      4.2522316873
      0.5223000000      1.9151000000      0.8659399881      3.4411837013      0.0000000000      3.5484640803
      0.5223000000      2.0892000000      0.6549839489      2.9269246950      0.0000000000      2.9993152791
      0.5223000000      2.2633000000      0.4995053449      2.5142141975      0.0000000000      2.5633530035
      0.5223000000      2.4374000000      0.3823776350      2.1786239758      0.0000000000      2.2119256506
      0.5223000000      2.6115000000      0.2923863731      1.9024470179      0.0000000000      1.9247842599
      0.5223000000      2.7856000000      0.2220002649      1.6726625858      0.0000000000      1.6873305081
      0.5223000000      2.9597000000      0.1660450218      1.4795592039      0.0000000000      1.4888473350
      0.5223000000      3.1338000000      0.1208920574      1.3157943850      0.0000000000      1.3213363513
      0.5223000000      3.3079000000      0.0839492675      1.1757449174      0.0000000000      1.1787381348
      0.5223000000      3.4820000000      0.0533338142      1.0550520611      0.0000000000      1.0563992367
      0.5223000000      3.6561000000      0.0276572884      0.9502989480      0.0000000000      0.9507013286
      0.5223000000      3.8302000000      0.0058818442      0.8587787656      0.0000000000      0.8587989080
      0.5223000000      4.0043000000     -0.0127779027      0.7783260749      0.0000000000      0.7784309562
      0.5223000000      4.1784000000     -0.0289228954      0.7071925953      0.0000000000      0.7077837952
      0.5223000000      4.3525000000     -0.0430175299      0.6439546922      0.0000000000      0.6453899236
      0.5223000000      4.5266000000     -0.0554238632      0.5874437353      0.0000000000      0.5900524949
      0.5223000000      4.7007000000     -0.0664263714      0.5366931440      0.0000000000      0.5407883076
      0.5223000000      4.8748000000     -0.0762500916      0.4908977371      0.0000000000      0.4967843242
      0.5223000000      5.0489000000     -0.0850740713      0.4493822476      0.0000000000      0.4573641898
      0.5223000000      5.2230000000     -0.0930414476      0.4115767304      0.0000000000      0.4219622211
      0.5223000000      5.3971000000     -0.1002670817      0.3769971984      0.0000000000      0.3901030316
      0.5223000000      5.5712000000     -0.1068433971      0.3452302605      0.0000000000      0.3613854511
      0.5223000000      5.7453000000     -0.1128448892      0.3159208453      0.0000000000      0.3354697445
      0.5223000000      5.9194000000     -0.1183316403      0.2887623210      0.0000000000      0.3120673888
      0.5223000000      6.0935000000     -0.1233520835      0.2634884908      0.0000000000      0.2909328467
      0.5223000000      6.2676000000     -0.1279451970      0.2398670625      0.0000000000      0.2718569129
      0.5223000000      6.4417000000     -0.1321422601      0.2176942865      0.0000000000      0.2546613031
      0.5223000000      6.6158000000     -0.1359682698      0.1967905216      0.0000000000      0.2391942302
      0.5223000000      6.7899000000     -0.1394430937      0.1769965430     -0.0000000000      0.2253267685
      0.5223000000      6.9640000000     -0.1425824143      0.1581704446      0.0000000000      0.2129498401
      0.5223000000      7.1381000000     -0.1453985072      0.1401850200      0.0000000000      0.2019716953
      0.5223000000      7.3122000000     -0.1479008863      0.1229255277      0.0000000000      0.1923157756
      0.5223000000      7.4863000000     -0.1500968393      0.1062877679      0.0000000000      0.1839188700
      0.5223000000      7.6604000000     -0.1519918732      0.0901764080      0.0000000000      0.1767294941
      0.5223000000      7.8345000000     -0.1535900836      0.0745035102      0.0000000000      0.1707064346
      0.5223000000      8.0086000000     -0.1548944581      0.0591872183     -0.0000000000      0.1658174296
      0.5223000000      8.1827000000     -0.1559071226      0.0441505722      0.0000000000      0.1620379705
      0.5223000000      8.3568000000     -0.1566295357      0.0293204195      0.0000000000      0.1593502383
      0.5223000000      8.5309000000     -0.1570626365      0.0146264030      0.0000000000      0.1577422056
      0.5223000000      8.7050000000     -0.1572069476      0.0000000000     -0.0000000000      0.1572069476
      0.5223000000      8.8791000000     -0.1570626365     -0.0146264030      0.0000000000      0.1577422056
      0.5223000000      9.0532000000     -0.1566295357     -0.0293204195      0.0000000000      0.1593502383
      0.5223000000      9.2273000000     -0.1559071226     -0.0441505722      0.0000000000      0.1620379705
      0.5223000000      9.4014000000     -0.1548944581     -0.0591872183      0.0000000000      0.1658174296
      0.5223000000      9.5755000000     -0.1535900836     -0.0745035102      0.0000000000      0.1707064346
      0.5223000000      9.7496000000     -0.1519918732     -0.0901764080     -0.0000000000      0.1767294941
      0.5223000000      9.9237000000     -0.1500968393     -0.1062877679     -0.0000000000      0.1839188700
      0.5223000000     10.0978000000     -0.1479008863     -0.1229255277      0.0000000000      0.1923157756
      0.5223000000     10.2719000000     -0.1453985072     -0.1401850200      0.0000000000      0.2019716953
      0.5223000000     10.4460000000     -0.1425824143     -0.1581704446      0.0000000000      0.2129498401
      0.5223000000     10.6201000000     -0.1394430937     -0.1769965430      0.0000000000      0.2253267685
      0.5223000000     10.7942000000     -0.1359682698     -0.1967905216      0.0000000000      0.2391942302
      0.5223000000     10.9683000000     -0.1321422601     -0.2176942865      0.0000000000      0.2546613031
      0.5223000000     11.1424000000     -0.1279451970     -0.2398670625      0.0000000000      0.2718569129
      0.5223000000     11.3165000000     -0.1233520835     -0.2634884908      0.0000000000      0.2909328467
      0.5223000000     11.4906000000     -0.1183316403     -0.2887623210      0.0000000000      0.3120673888
      0.5223000000     11.6647000000     -0.1128448892     -0.3159208453      0.0000000000      0.3354697445
      0.5223000000     11.8388000000     -0.1068433971     -0.3452302605      0.0000000000      0.3613854511
      0.5223000000     12.0129000000     -0.1002670817     -0.3769971984      0.0000000000      0.3901030316
      0.5223000000     12.1870000000     -0.0930414476     -0.4115767304      0.0000000000      0.4219622211
      0.5223000000     12.3611000000     -0.0850740713     -0.4493822476      0.0000000000      0.4573641898
      0.5223000000     12.5352000000     -0.0762500916     -0.4908977371      0.0000000000      0.4967843242
      0.5223000000     12.7093000000     -0.0664263714     -0.5366931440      0.0000000000      0.5407883076
      0.5223000000     12.8834000000     -0.0554238632     -0.5874437353      0.0000000000      0.5900524949
      0.5223000000     13.0575000000     -0.0430175299     -0.6439546922      0.0000000000      0.6453899236
      0.5223000000     13.2316000000     -0.0289228954     -0.7071925953      0.0000000000      0.7077837952
      0.5223000000     13.4057000000     -0.0127779027     -0.7783260749      0.0000000000      0.7784309562
      0.5223000000     13.5798000000      0.0058818442     -0.8587787656     -0.0000000000      0.8587989080
      0.5223000000     13.7539000000      0.0276572884     -0.9502989480      0.0000000000      0.9507013286
      0.5223000000     13.9280000000      0.0533338142     -1.0550520611      0.0000000000      1.0563992367
      0.5223000000     14.1021000000      0.0839492675     -1.1757449174      0.0000000000      1.1787381348
      0.5223000000     14.2762000000      0.1208920574     -1.3157943850      0.0000000000      1.3213363513
      0.5223000000     14.4503000000      0.1660450218     -1.4795592039      0.0000000000      1.4888473350
      0.5223000000     14.6244000000      0.2220002649     -1.6726625858      0.0000000000      1.6873305081
      0.5223000000     14.7985000000      0.2923863731     -1.9024470179      0.0000000000      1.9247842599
      0.5223000000     14.9726000000      0.3823776350     -2.1786239758      0.0000000000      2.2119256506
      0.5223000000     15.1467000000      0.4995053449     -2.5142141975      0.0000000000      2.5633530035
      0.5223000000     15.3208000000      0.6549839489     -2.9269246950      0.0000000000      2.9993152791
      0.5223000000     15.4949000000      0.8659399881     -3.4411837013      0.0000000000      3.5484640803
      0.5223000000     15.6690000000      1.1592726723     -4.0911564617      0.0000000000      4.2522316873
      0.5223000000     15.8431000000      1.5785566452     -4.9251664184      0.0000000000      5.1719537247
      0.5223000000     16.0172000000      2.1967913177     -6.0119016764      0.0000000000      6.4006916705
      0.5223000000     16.1913000000      3.1406712435     -7.4480051957      0.0000000000      8.0831056690
      0.5223000000     16.3654000000      4.6377689618     -9.3629491307      0.0000000000     10.4486227498
      0.5223000000     16.5395000000      7.1076705671    -11.9027979899      0.0000000000     13.8634620812
      0.5223000000     16.7136000000     11.3227605168    -15.1245662702      0.0000000000     18.8933165586
      0.5223000000     16.8877000000     18.5858214830    -18.5858214830      0.0000000000     26.2843208091
      0.5223000000     17.0618000000     30.3317979336    -20.1951965941      0.0000000000     36.4398673345
      0.5223000000     17.2359000000     44.9967027825    -14.9484229554      0.0000000000     47.4147509764
      0.5223000000     17.4100000000     52.7153154150      0.0734500985      0.0000000000     52.7153665853
      0.6964000000      0.0000000000     29.6209298601     -0.0756827178      0.0000000000     29.6210265462
      0.6964000000      0.1741000000     27.0377229737      6.7009332070      0.0000000000     27.8557169975
      0.6964000000      0.3482000000     21.1703471239     10.5450131480      0.0000000000     23.6512346324
      0.6964000000      0.5223000000     15.1245662702     11.3227605168      0.0000000000     18.8933165586
      0.6964000000      0.6964000000     10.4177220374     10.4177220374      0.0000000000     14.7328837943
      0.6964000000      0.8705000000      7.1561539484      8.9670348391      0.0000000000     11.4724998644
